id,return_id,order_id,data,product_name,seller_sku,sku_name,refund_item,refund_return,return_reason,return_status,return_type
4039012888608474793,4039012888608409257,582820242278811305,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52742,"Sky Used, 42",62.99,62.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039025588743734698,4039025588743669162,582820983689282986,2026-03-04,Calça Jeans Feminina Wide Leg Cintura Alta Azul Médio Marmorizado,REF55144,"Azul Médio Marmorizado , 44",81.83,81.83,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039025587437799295,4039025587437733759,582702095946385279,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51644,"Marmorizada, 44",103.8,103.8,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039025728506529461,4039025728506463925,582699925014021813,2026-03-04,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,"ROSA BEBÊ, 36",90.79,90.79,Color or pattern not as expected,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039025754200180099,4039025754200114563,582764652313544067,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,"Marmorizada, 36",69.99,69.99,Product wouldn't arrive on time,RETURN_OR_REFUND_REQUEST_CANCEL,REFUND
4039025764967548597,4039025764967483061,582699835435746997,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,"Marmorizada, 36",80.74,80.74,Item doesn't match description,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039025810597840582,4039025810597775046,582765267068683974,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51644,"Marmorizada, 44",71.45,71.45,Color or pattern not as expected,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039025822893180405,4039025822893114869,582812596730758645,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51644,"Marmorizada, 44",80.7,80.7,Color or pattern not as expected,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039026070568732485,4039026070568666949,582617462760179525,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52540,"Stone Used, 40",70.79,70.79,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039026113734936404,4039026113734870868,582785983419090772,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Cintura Alta Preta Marmorizada,REF52836,36,89.99,89.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039026253707577312,4039026253707511776,582820395822319584,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52538,"Stone Used, 38",69.99,69.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039026318326727813,4039026318326662277,582747742088430725,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51642,"Marmorizada, 42",70.79,70.79,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039026714574096173,4039026714574030637,582783878564382509,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,"Marmorizada, 36",84.28,84.28,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039026828355667953,4039026828355602417,582803769535924209,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51638,"Marmorizada, 38",79.9,79.9,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039025418772645282,4039025418772579746,582811550893311394,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52738,"Sky Used, 38",84.28,84.28,Color or pattern not as expected,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039027160522524643,4039027160522459107,582824612364847075,2026-03-04,Calça Jeans Feminina Wide Leg Cintura Alta Azul Médio Marmorizado,REF55142,"Azul Médio Marmorizado , 42",105.7,105.7,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039027346070537466,4039027346070471930,582729047006348538,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51640,"Marmorizada, 40",85.6,85.6,"Fabric, material or style not as expected",RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039027589470652383,4039027589470586847,582713953499449311,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52738,"Sky Used, 38",73.19,73.19,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039027674603095123,4039027674603029587,582764341222540371,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,"Marmorizada, 36",66.19,66.19,Product wouldn't arrive on time,RETURN_OR_REFUND_REQUEST_CANCEL,REFUND
4039027746947237788,4039027746947172252,582820840900364188,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52740,"Sky Used, 40",70.79,70.79,Package wasn't received,RETURN_OR_REFUND_REQUEST_CANCEL,REFUND
4039027842773321071,4039027842773255535,582838514774148463,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Cintura Alta Preta Marmorizada,REF52836,36,89.99,89.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039028012148753708,4039028012148688172,582716249706825004,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,"Marmorizada, 36",69.69,69.69,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039028012402640604,4039028012402575068,582487573721548508,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51644,"Marmorizada, 44",62.99,62.99,Package wasn't received,RETURN_OR_REFUND_REQUEST_CANCEL,REFUND
4039028196041262563,4039028196041197027,582635468270700003,2026-03-04,Calça Jeans Feminina Wide Leg Cintura Alta Azul Médio Marmorizado,REF55146,"Azul Médio Marmorizado , 46",90.84,90.84,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039028239891334326,4039028239891072182,582820589675119798,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51642,"Marmorizada, 42",52.49,52.49,Item doesn't match description,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039028281202082998,4039028281202017462,582820589675119798,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52742,"Sky Used, 42",63.29,63.29,Item doesn't match description,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039028804935386475,4039028804935320939,582834079604704619,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51640,"Marmorizada, 40",79.9,79.9,Defective item,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039029422436156684,4039029422436091148,582803713428129036,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51640,"Marmorizada, 40",64.94,64.94,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039029468412347633,4039029468412282097,582822207533188337,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52540,"Stone Used, 40",87.76,87.76,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039027265516700692,4039027265516635156,582785156269245460,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52738,"Sky Used, 38",78.46,78.46,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039025352771929215,4039025352771863679,582695610323207295,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51646,"Marmorizada, 46",83.1,83.1,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039013098396222527,4039013098396156991,582821478127928383,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52536,"Stone Used, 36",84.28,84.28,Item doesn't fit,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039025025383302500,4039025025383236964,582763098588743012,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51638,"Marmorizada, 38",69.99,69.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039025088176883534,4039025088176817998,582713260321441614,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51640,"Marmorizada, 40",68.69,68.69,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039013310364551042,4039013310364485506,582817503168399234,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51646,"Marmorizada, 46",69.99,69.99,"Fabric, material or style not as expected",RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039015017079538747,4039015017078948923,582747583122211899,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52536,"Stone Used, 36",64.59,129.18,Defective item,RETURN_OR_REFUND_REQUEST_COMPLETE,REFUND
4039015017079473211,4039015017078948923,582747583122211899,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52536,"Stone Used, 36",64.59,129.18,Defective item,RETURN_OR_REFUND_REQUEST_COMPLETE,REFUND
4039019452553332457,4039019452553266921,582747305695413993,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52742,"Sky Used, 42",70.79,70.79,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039020178768102700,4039020178768037164,582810884927751468,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52742,"Sky Used, 42",78.69,78.69,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039020180405060878,4039020180404995342,582765858039694606,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51638,"Marmorizada, 38",79.9,79.9,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039020738298021654,4039020738297825046,582782270236165910,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52538,"Stone Used, 38",69.74,69.74,Package wasn't received,RETURN_OR_REFUND_REQUEST_CANCEL,REFUND
4039020969966535705,4039020969966470169,582717428607648793,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52540,"Stone Used, 40",71.99,71.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039021095507494737,4039021095507298129,582783775645140817,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Cintura Alta Preta Marmorizada,REF52842,42,92.59,92.59,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039021128020166417,4039021128020100881,582714382090471185,2026-03-04,Calça Jeans Feminina Wide Leg Cintura Alta Amarelo Manteiga,REF55040,"AMARELO MANTEIGA, 40",94.9,94.9,Wrong item was sent,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039021621843691006,4039021621843232254,582783947750868478,2026-03-04,Calça Jeans Feminina Wide Leg Cintura Alta Branca,REF54640,"Branco, 40",81.49,244.47,Package wasn't received,RETURN_OR_REFUND_REQUEST_COMPLETE,REFUND
4039021621843625470,4039021621843232254,582783947750868478,2026-03-04,Calça Jeans Feminina Wide Leg Cintura Alta Branca,REF54640,"Branco, 40",81.49,244.47,Package wasn't received,RETURN_OR_REFUND_REQUEST_COMPLETE,REFUND
4039021621843559934,4039021621843232254,582783947750868478,2026-03-04,Calça Jeans Feminina Wide Leg Cintura Alta Branca,REF54640,"Branco, 40",81.49,244.47,Package wasn't received,RETURN_OR_REFUND_REQUEST_COMPLETE,REFUND
4039018091153818861,4039018091153622253,582761673449309421,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,"Marmorizada, 36",79.9,79.9,Product wouldn't arrive on time,RETURN_OR_REFUND_REQUEST_CANCEL,REFUND
4039021811130140539,4039021811130075003,582817676192941947,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52544,"Stone Used, 44",69.99,69.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039021792762824571,4039021792762759035,582817676192941947,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51644,"Marmorizada, 44",69.99,69.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039024967125010135,4039024967124944599,582803872317343447,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51646,"Marmorizada, 46",84.28,84.28,Package wasn't received,RETURN_OR_REFUND_REQUEST_CANCEL,REFUND
4039024807493534964,4039024807493469428,582804169982182644,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,"Marmorizada, 36",69.99,69.99,Product wouldn't arrive on time,RETURN_OR_REFUND_REQUEST_COMPLETE,REFUND
4039024583120553437,4039024583120487901,582592255680808413,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52744,"Sky Used, 44",66.56,66.56,Item doesn't fit,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039024323361212313,4039024323361146777,582819427385771929,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51646,"Marmorizada, 46",66.19,66.19,No longer needed,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039024301979305136,4039024301979239600,582783199346590896,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,"Marmorizada, 36",79.9,79.9,Product wouldn't arrive on time,RETURN_OR_REFUND_REQUEST_CANCEL,REFUND
4039024721883137994,4039024721883072458,582716702991943626,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51642,"Marmorizada, 42",70.79,70.79,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039024126983963763,4039024126983898227,582732645803918451,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52542,"Stone Used, 42",70.79,70.79,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039023682411988907,4039023682411857835,582819765391820715,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51640,"Marmorizada, 40",79.9,79.9,Defective item,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039022929581671442,4039022929581605906,582746136056267794,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51642,"Marmorizada, 42",63.79,63.79,Item doesn't match description,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039022889085339512,4039022889085273976,582728932306421624,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51640,"Marmorizada, 40",83.62,83.62,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039022486634202374,4039022486634005766,582690476868797702,2026-03-04,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52746,"Sky Used, 46",87.84,87.84,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039024198179522047,4039024198179456511,582816530782717439,2026-03-04,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54938,"ROSA BEBÊ, 38",72.79,72.79,"Fabric, material or style not as expected",RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039022220111939369,4039022220111873833,582819311355070249,2026-03-04,Calça Jeans Feminina Wide Leg Cintura Alta Chocolate,REF56238,"Chocolate, 38",72.79,72.79,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039044711692731768,4039044711692666232,582857141984003448,2026-03-05,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54940,"ROSA BEBÊ, 40",95.7,95.7,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039044665349539353,4039044665349342745,582837570097284633,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51644,"Marmorizada, 44",75.84,75.84,Package wasn't received,RETURN_OR_REFUND_REQUEST_COMPLETE,REFUND
4039044642579187522,4039044642579121986,582801333667727170,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52538,"Stone Used, 38",62.99,62.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039044650546988938,4039044650546923402,582682025152710538,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Cintura Alta Preta Marmorizada,REF52842,42,90.79,90.79,Product wouldn't arrive on time,RETURN_OR_REFUND_REQUEST_COMPLETE,REFUND
4039044041970517216,4039044041970451680,582836923126940896,2026-03-05,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54936,"ROSA BEBÊ, 36",95.7,95.7,"Item arrived damaged. Example: item is dented, scratched or shattered.",RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039043854241203214,4039043854241137678,582875693787350030,2026-03-05,Calça Jeans Feminina Wide Leg Cintura Alta Azul Médio Marmorizado,REF55138,"Azul Médio Marmorizado , 38",69.83,69.83,Item doesn't fit,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039044724203160724,4039044724203095188,582840472080057492,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52538,"Stone Used, 38",74.09,74.09,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039043835464419038,4039043835464353502,582840414557865694,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51644,"Marmorizada, 44",70.79,70.79,Defective item,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039044325535941920,4039044325535876384,582838768910697760,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52738,"Sky Used, 38",74.67,74.67,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039044795632354587,4039044795632289051,582840239854028059,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51644,"Marmorizada, 44",69.99,69.99,Color or pattern not as expected,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039046116355507619,4039046116355442083,582840247694755235,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51646,"Marmorizada, 46",70.79,70.79,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039044984514119501,4039044984514053965,582812759467329357,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51642,"Marmorizada, 42",79.9,79.9,Item doesn't fit,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039045011737773901,4039045011737708365,582812759467329357,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52542,"Stone Used, 42",79.9,79.9,Item doesn't fit,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039045038935541665,4039045038935476129,582815801098405793,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52740,"Sky Used, 40",63.74,63.74,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039045448042121074,4039045448042055538,582731605632452466,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52742,"Sky Used, 42",79.9,79.9,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039045536050218092,4039045536050152556,582840290188100716,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51644,"Marmorizada, 44",77.5,77.5,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039045701306844438,4039045701306778902,582647042818540822,2026-03-05,Calça Jeans Feminina Wide Leg Cintura Alta Chocolate,REF56240,"Chocolate, 40",101.65,101.65,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039046355199427983,4039046355199362447,582897333909751183,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51640,"Marmorizada, 40",83.62,83.62,No longer needed,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039046436065150458,4039046436065084922,582782918274745850,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51642,"Marmorizada, 42",69.99,69.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039046457241011706,4039046457240946170,582819677668935162,2026-03-05,Shorts Mom/Social Feminino Jeans Cintura Alta Barra Dobrada Candy Colors,REF55942,"Rosa Bebê , 42",89.9,89.9,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039043745803306789,4039043745803241253,582839179014932261,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52544,"Stone Used, 44",90.7,90.7,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039044805366678811,4039044805366613275,582840239854028059,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52544,"Stone Used, 44",69.99,69.99,"Fabric, material or style not as expected",RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039043741101033249,4039043741100967713,582817449427896097,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51638,"Marmorizada, 38",70.79,70.79,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039043450317342183,4039043450317276647,582338954314089959,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52544,"Stone Used, 44",83.62,83.62,"Fabric, material or style not as expected",RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039041338262980165,4039041338262914629,582840568745788997,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52736,"Sky Used, 36",69.99,69.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039043539306579868,4039043539306514332,582820840900364188,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52740,"Sky Used, 40",70.79,70.79,Package wasn't received,RETURN_OR_REFUND_REQUEST_COMPLETE,REFUND
4039035539947750640,4039035539947685104,582605254102123760,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Cintura Alta Preta Marmorizada,REF52842,42,108.9,108.9,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039035780921460226,4039035780921394690,582354843441989122,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51640,"Marmorizada, 40",60.4,60.4,Item doesn't fit,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039036142069777972,4039036142069712436,582761008259761716,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52738,"Sky Used, 38",79.9,79.9,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039037923912680841,4039037923912615305,582817023691883913,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52742,"Sky Used, 42",79.9,79.9,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039041245696788075,4039041245696722539,582842423379461739,2026-03-05,Shorts Mom/Social Feminino Jeans Cintura Alta Barra Dobrada,REF55340,"Marmorizada, 40",63.1,63.1,Wrong item was sent,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039041759522883146,4039041759522817610,582765310495000138,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Cintura alta Preta,REF54738,"Preto , 38",77.59,77.59,Defective item,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039041955664922120,4039041955664856584,582820378805437960,2026-03-05,Calça Jeans Feminina Wide Leg Cintura Alta Azul Médio Marmorizado,REF55138,"Azul Médio Marmorizado , 38",91.99,91.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039042054964414384,4039042054964348848,582799980735727536,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51640,"Marmorizada, 40",74.08,74.08,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039042100347766054,4039042100347700518,582679945777415462,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Cintura Alta Preta Marmorizada,REF52844,44,71.99,71.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039042096643802406,4039042096643736870,582679945777415462,2026-03-05,Calça Jeans Feminina Wide Leg Cintura Alta Azul Médio Marmorizado,REF55144,"Azul Médio Marmorizado , 44",71.99,71.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039042729512502585,4039042729512437049,582837950977049913,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51640,"Marmorizada, 40",79.9,79.9,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039042919994655765,4039042919994590229,582875143152632853,2026-03-05,Calça Jeans Feminina Wide Leg Cintura Alta Azul Médio Marmorizado,REF55142,"Azul Médio Marmorizado , 42",73.91,73.91,Wrong item was sent,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039043055909438624,4039043055909373088,582878592921863328,2026-03-05,Calça Jeans Feminina Wide Leg Cintura Alta Chocolate,REF56238,"Chocolate, 38",79.9,79.9,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039043208151467626,4039043208151402090,582733314125563498,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52742,"Sky Used, 42",70.79,70.79,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039043278472905925,4039043278472840389,582802657392690373,2026-03-05,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51640,"Marmorizada, 40",62.54,62.54,Item doesn't fit,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
